F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22516401	MZ22512632	5	0.466726	0.862001	0.775208	0.715603	0.059605	
MZ22530331	MZ22507748	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22527405	MZ22515860	0	0.727122	1.000000	0.757863	0.959068	-0.201205	
MZ22519085	MZ22514295	0	0.330491	1.000000	0.730807	0.878271	-0.147464	
MZ22507770	MZ22503151	24	0.490998	0.064978	0.420101	0.226572	0.193529	
MZ22521971	MZ22504476	93	0.344348	0.377836	1.000000	0.369799	0.630201	
MZ22523035	MZ22515432	0	0.500000	1.000000	0.869565	0.869565	0.000000	
MZ22526927	MZ22513453	19	0.671818	-0.006319	-0.136278	0.155142	-0.291420	
MZ22512069	MZ22504318	0	0.274786	1.000000	0.827379	0.901107	-0.073729	
MZ22526153	MZ22508661	0	0.715554	0.975748	0.683113	0.916613	-0.233500	
MZ22527139	MZ22515312	3	0.791515	0.909451	0.942227	0.865771	0.076456	
MZ22525763	MZ22522021	11	0.823177	0.933094	0.817790	0.889912	-0.072123	
MZ22512600	MZ22517166	3	0.519886	0.944117	0.740574	0.883513	-0.142938	
MZ22527542	MZ22523350	70	0.077775	0.383962	0.967858	0.317400	0.650458	
MZ22529308	MZ22523326	0	1.000000	0.416667	0.500000	0.500000	-0.000000	
MZ22509118	MZ22509111	48	0.256168	-0.076215	0.138642	0.001993	0.136649	
MZ22529873	MZ22517036	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22531008	MZ22505081	0	0.000000	0.279349	0.195472	0.252744	-0.057273	
MZ22529759	MZ22510333	10	-1.000000	0.686464	0.947368	0.508941	0.438427	
MZ22523039	MZ22518657	0	-0.333333	0.800990	0.625972	0.630842	-0.004870	
MZ22520843	MZ22515536	0	0.036667	0.976333	0.782025	0.835383	-0.053358	
MZ22531069	MZ22515399	0	0.000000	1.000000	0.888889	0.888889	0.000000	
MZ22515586	MZ22501953	0	0.044200	1.000000	0.520442	0.736331	-0.215889	
MZ22531143	MZ22506146	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22521976	MZ22507657	0	0.000000	1.000000	0.869565	0.869565	0.000000	
MZ22528117	MZ22518159	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22529807	MZ22516503	0	0.000000	0.937500	0.833333	0.833333	0.000000	
MZ22512619	MZ22518087	0	0.769081	1.000000	0.861370	0.935343	-0.073972	
MZ22530755	MZ22503957	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22527136	MZ22520788	0	0.000000	0.951337	0.800881	0.808636	-0.007755	
MZ22529253	MZ22519117	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22529853	MZ22521782	0	1.000000	0.256579	0.283037	0.330921	-0.047884	
MZ22528617	MZ22508960	0	-0.500000	1.000000	0.750000	0.750000	0.000000	
MZ22520627	MZ22520569	0	0.624514	0.585780	0.505528	0.601274	-0.095745	
MZ22526621	MZ22508860	0	0.400000	0.411765	0.409091	0.409091	-0.000000	
MZ22528135	MZ22500601	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22521960	MZ22509294	0	0.610409	0.966524	0.583498	0.819166	-0.235668	
MZ22530151	MZ22503884	13	-0.500000	0.427260	0.373006	0.324231	0.048775	
MZ22526707	MZ22513044	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22530783	MZ22503901	3	0.987195	0.164638	0.191550	0.239416	-0.047866	
MZ22527741	MZ22515251	0	-0.092425	0.967358	0.710323	0.736970	-0.026647	
MZ22526093	MZ22509485	0	0.921144	1.000000	0.913217	0.976635	-0.063418	
MZ22529740	MZ22502276	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22522537	MZ22505364	0	0.538410	0.832980	0.637047	0.762283	-0.125236	
MZ22529620	MZ22503161	12	0.490163	0.483325	0.710410	0.484217	0.226193	
MZ22521759	MZ22507760	15	-0.134046	0.872559	1.000000	0.689540	0.310460	
MZ22518386	MZ22513979	24	0.365050	0.837638	0.643963	0.763019	-0.119056	
MZ22529529	MZ22516767	0	0.000000	0.947368	0.857143	0.857142	0.000000	
MZ22511902	MZ22513926	0	0.493016	1.000000	0.522130	0.818934	-0.296804	
MZ22513834	MZ22503164	71	-0.255665	0.778602	0.909549	0.460366	0.449183	
MZ22525836	MZ22519436	21	0.281398	0.805686	0.912638	0.718305	0.194333	
MZ22521308	MZ22525012	0	0.399841	1.000000	0.794026	0.817343	-0.023317	
MZ22508619	MZ22509536	0	0.664627	0.258782	0.248849	0.398729	-0.149880	
MZ22530177	MZ22526443	0	1.000000	0.692308	0.733333	0.733334	-0.000000	
MZ22529094	MZ22511393	0	-0.500000	0.857143	0.739130	0.739131	-0.000000	
MZ22520163	MZ22505625	0	0.074277	0.245299	-0.044365	0.200960	-0.245325	
MZ22529861	MZ22504019	0	-0.500000	1.000000	0.850000	0.850000	0.000000	
MZ22531228	MZ22503141	0	0.000000	0.952064	0.851782	0.856858	-0.005075	
MZ22525758	MZ22512786	7	0.966604	0.964145	1.000000	0.964965	0.035035	
MZ22525624	MZ22507123	0	1.000000	0.944444	0.952381	0.952381	0.000000	
MZ22529409	MZ22502668	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22529753	MZ22513711	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22531103	MZ22502457	1	-0.500000	0.989811	0.947368	0.832989	0.114380	
MZ22526244	MZ22515138	0	0.000000	1.000000	0.857143	0.857143	0.000000	
MZ22529400	MZ22514620	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22528325	MZ22502086	0	0.000000	0.355578	0.263725	0.321713	-0.057989	
MZ22529787	MZ22512008	0	0.000000	0.944444	0.850000	0.850000	0.000000	
MZ22526982	MZ22515249	0	0.291720	1.000000	0.788525	0.903416	-0.114892	
MZ22527082	MZ22506063	36	0.244873	0.362041	0.902959	0.350324	0.552634	
MZ22517342	MZ22518974	9	0.328660	0.017967	0.078019	0.162957	-0.084938	
MZ22518472	MZ22500570	16	0.818134	0.964380	0.966667	0.920506	0.046160	
MZ22525530	MZ22501728	0	0.900000	0.180891	0.174000	0.437716	-0.263716	
MZ22528315	MZ22500967	0	0.000000	0.991679	0.900730	0.901526	-0.000797	
MZ22523509	MZ22505953	0	0.680161	0.930741	0.710569	0.860579	-0.150009	
MZ22525655	MZ22507300	0	0.222222	0.905211	0.649368	0.677548	-0.028180	
MZ22529196	MZ22501058	0	0.000000	0.800000	0.740741	0.740741	0.000000	
MZ22529297	MZ22502361	0	0.000000	0.079541	-0.023288	0.071587	-0.094875	
MZ22526422	MZ22518689	10	0.431009	0.895525	0.387749	0.699939	-0.312191	
MZ22528980	MZ22523343	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22527217	MZ22514529	0	0.093128	1.000000	0.679616	0.763425	-0.083809	
MZ22529143	MZ22516934	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22525347	MZ22526525	0	0.802172	1.000000	0.881507	0.934057	-0.052550	
MZ22526495	MZ22515976	0	0.627668	0.599483	0.229489	0.608384	-0.378894	
MZ22527500	MZ22513055	0	0.900000	0.994601	0.958773	0.960815	-0.002042	
MZ22528694	MZ22511249	0	0.000000	0.600000	0.428571	0.428571	0.000000	
MZ22529352	MZ22522374	0	0.000000	0.400000	0.285714	0.285714	0.000000	
MZ22525869	MZ22500063	0	0.333333	-0.139114	-0.182181	-0.057344	-0.124837	
MZ22526481	MZ22511723	0	0.974251	0.964819	0.934690	0.967177	-0.032487	
MZ22528423	MZ22500430	0	0.000000	0.223812	0.124467	0.202497	-0.078030	
MZ22531022	MZ22504833	0	0.000000	0.944444	0.850000	0.850000	0.000000	
MZ22531094	MZ22513812	0	0.000000	0.407642	0.234939	0.333525	-0.098586	
MZ22530422	MZ22506943	0	0.000000	0.018766	-0.107523	0.016264	-0.123787	
MZ22526852	MZ22527013	0	0.034610	0.600000	0.353706	0.505768	-0.152063	
MZ22527251	MZ22503183	0	0.000000	0.869528	0.775341	0.788010	-0.012669	
MZ22522005	MZ22517941	31	0.808497	0.680587	0.988023	0.719944	0.268079	
MZ22521382	MZ22518583	0	-1.000000	0.882353	0.600000	0.600000	-0.000000	
MZ22530835	MZ22513367	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22530515	MZ22504022	37	0.572020	0.603971	1.000000	0.601066	0.398934	
MZ22529611	MZ22508290	38	-0.197025	0.349311	1.000000	0.297279	0.702721	
MZ22531176	MZ22502650	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22527842	MZ22515000	54	0.295481	0.276135	0.458757	0.278899	0.179858	
MZ22527664	MZ22502343	0	0.485131	1.000000	0.752518	0.929791	-0.177272	
MZ22515302	MZ22505844	0	0.273143	0.121607	-0.174298	0.156047	-0.330345	
MZ22529178	MZ22524663	0	0.642837	0.949205	0.836278	0.913162	-0.076884	
MZ22527652	MZ22516984	0	0.750000	0.823529	0.809524	0.809523	0.000000	
MZ22529192	MZ22500475	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22524653	MZ22509786	0	0.400000	1.000000	0.869565	0.869565	0.000000	
MZ22519143	MZ22518110	0	0.382548	1.000000	0.738174	0.760986	-0.022812	
MZ22530660	MZ22518266	0	-0.500000	0.625182	0.419415	0.452077	-0.032662	
MZ22529532	MZ22505870	0	0.000000	1.000000	0.916667	0.916667	0.000000	
MZ22521237	MZ22518016	0	0.723561	1.000000	0.826927	0.921017	-0.094090	
MZ22530779	MZ22526793	0	0.192512	0.750000	0.427520	0.638502	-0.210982	
MZ22531183	MZ22521904	0	0.000000	0.642857	0.562500	0.562500	0.000000	
MZ22504299	MZ22500244	13	0.000000	0.243724	0.256833	0.199411	0.057422	
MZ22529079	MZ22513714	0	-0.014288	1.000000	0.522465	0.704166	-0.181701	
MZ22526784	MZ22522573	0	0.400000	1.000000	0.869565	0.869565	0.000000	
MZ22501265	MZ22510261	0	0.193587	0.944238	0.526213	0.765512	-0.239298	
MZ22528255	MZ22508793	2	0.165286	0.041887	-0.122964	0.074793	-0.197758	
MZ22521652	MZ22519122	1	0.873575	0.990913	0.947949	0.950296	-0.002347	
MZ22523897	MZ22506399	0	0.000000	0.875000	0.736842	0.736842	0.000000	
MZ22529572	MZ22502085	0	0.000000	0.099675	-0.005272	0.089707	-0.094980	
MZ22529244	MZ22520722	0	0.000000	0.973907	0.856040	0.859330	-0.003289	
MZ22527378	MZ22507463	0	0.800000	0.971305	0.927460	0.934065	-0.006605	
MZ22505113	MZ22500048	45	0.296821	-0.018539	-0.079255	0.024077	-0.103332	
MZ22520461	MZ22510081	21	0.078808	0.440383	0.954545	0.358207	0.596339	
MZ22526730	MZ22515596	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22528334	MZ22503832	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22528602	MZ22501455	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22527891	MZ22517712	12	0.192585	0.895754	0.909091	0.703981	0.205110	
MZ22526356	MZ22517005	3	0.974767	0.744650	0.833333	0.783003	0.050331	
MZ22528418	MZ22501086	0	0.000000	0.891104	0.797042	0.806237	-0.009195	
MZ22524293	MZ22514048	296	-0.045515	0.519613	0.286009	0.399373	-0.113364	
MZ22527394	MZ22503452	0	0.878713	1.000000	0.950531	0.958016	-0.007485	
MZ22516112	MZ22504938	74	0.270397	0.543943	1.000000	0.452761	0.547239	
MZ22524538	MZ22506396	0	0.802294	1.000000	0.922638	0.950573	-0.027935	
MZ22529603	MZ22515418	2	0.978715	0.920100	0.950000	0.925961	0.024038	
MZ22529790	MZ22509866	0	0.284041	1.000000	0.816318	0.931813	-0.115495	
MZ22527188	MZ22503686	0	0.989180	0.102411	0.128451	0.375263	-0.246812	
MZ22528120	MZ22503390	14	-0.500000	0.769342	0.964286	0.678675	0.285611	
MZ22527097	MZ22511485	0	0.407765	1.000000	0.738408	0.915395	-0.176987	
MZ22529747	MZ22503675	11	0.371210	0.443423	0.318155	0.427376	-0.109221	
MZ22529428	MZ22506212	0	0.000000	0.848864	0.753858	0.763978	-0.010120	
MZ22523688	MZ22518537	0	0.193079	0.578055	0.235172	0.477626	-0.242454	
MZ22513834	MZ22510473	0	-0.255665	1.000000	0.508501	0.613642	-0.105141	
MZ22527826	MZ22502893	0	0.666667	1.000000	0.956522	0.956522	-0.000000	
MZ22529362	MZ22504302	0	0.000000	1.000000	0.833333	0.833333	0.000000	
MZ22511055	MZ22514186	0	0.096258	0.995720	0.503088	0.733377	-0.230289	
MZ22531086	MZ22509766	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22531152	MZ22512110	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22521610	MZ22517667	0	0.185783	0.727273	0.532314	0.662294	-0.129980	
MZ22529259	MZ22501207	0	0.000000	0.991462	0.891411	0.892316	-0.000904	
MZ22530718	MZ22503392	0	0.000000	0.996515	0.896494	0.896864	-0.000369	
MZ22528780	MZ22512802	3	-0.500000	0.887987	0.748504	0.733766	0.014737	
MZ22519873	MZ22502532	16	-0.092803	0.666192	0.350565	0.432655	-0.082090	
MZ22530364	MZ22514063	0	0.000000	0.919087	0.824493	0.827178	-0.002685	
MZ22530115	MZ22508290	0	-0.500000	0.349311	0.203011	0.268424	-0.065413	
MZ22527802	MZ22502198	0	0.500000	0.054389	-0.025455	0.135409	-0.160865	
MZ22528008	MZ22504449	0	-0.010836	0.513534	0.254669	0.438624	-0.183955	
MZ22521308	MZ22508020	3	0.399841	0.987060	0.840000	0.822639	0.017361	
MZ22528369	MZ22511328	0	0.580179	0.980468	0.753431	0.930432	-0.177001	
MZ22514785	MZ22523647	0	0.500000	1.000000	0.900000	0.900000	0.000000	
MZ22524657	MZ22500138	0	0.000000	0.102029	0.020759	0.092155	-0.071396	
MZ22526467	MZ22505796	0	1.000000	0.448669	0.444492	0.523850	-0.079359	
MZ22530737	MZ22520477	0	-1.000000	0.841863	0.531738	0.558499	-0.026761	
MZ22520163	MZ22503010	0	0.074277	1.000000	0.716695	0.759998	-0.043303	
MZ22526939	MZ22502950	0	0.928943	0.549106	0.498263	0.648194	-0.149931	
MZ22530902	MZ22520254	5	0.894244	0.364494	0.559431	0.420257	0.139174	
MZ22530342	MZ22506604	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22522354	MZ22501633	0	0.000000	0.861161	0.723745	0.743730	-0.019985	
MZ22530958	MZ22505766	0	-0.500000	1.000000	0.850000	0.850000	0.000000	
MZ22518161	MZ22505009	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22521569	MZ22508788	0	0.553320	1.000000	0.853393	0.898482	-0.045089	
MZ22530998	MZ22509921	0	1.000000	0.984069	0.983975	0.985662	-0.001687	
MZ22519814	MZ22504497	63	0.728199	0.234933	0.780906	0.294723	0.486184	
MZ22520203	MZ22520565	9	0.474266	-0.234698	0.201711	0.069144	0.132568	
MZ22530793	MZ22512340	0	0.000000	1.000000	0.909091	0.909091	0.000000	
MZ22523632	MZ22507460	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22524012	MZ22504826	0	0.567146	0.843235	0.504849	0.774213	-0.269363	
MZ22530883	MZ22511929	0	0.000000	0.492092	0.390066	0.440293	-0.050226	
MZ22530333	MZ22515250	0	1.000000	0.944444	0.950000	0.950000	0.000000	
MZ22530461	MZ22520299	0	0.000000	0.362536	0.308256	0.317219	-0.008963	
MZ22526690	MZ22510793	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22528774	MZ22519517	0	0.666667	0.832049	0.798304	0.804485	-0.006182	
MZ22526863	MZ22522734	0	0.966659	0.539130	0.476158	0.740320	-0.264162	
MZ22524572	MZ22518039	0	1.000000	0.956706	0.956496	0.961516	-0.005020	
MZ22529230	MZ22502570	0	0.000000	0.683677	0.586765	0.618565	-0.031800	
MZ22509954	MZ22506104	0	0.822823	1.000000	0.891924	0.961483	-0.069560	
MZ22525229	MZ22505557	0	0.167483	1.000000	0.713175	0.848633	-0.135458	
MZ22529517	MZ22503779	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22516770	MZ22513082	25	0.362283	0.273030	0.293841	0.310610	-0.016769	
MZ22530143	MZ22522426	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22527534	MZ22525192	0	0.000000	0.264402	0.068407	0.205646	-0.137239	
MZ22530136	MZ22516478	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22525739	MZ22507579	0	0.290947	1.000000	0.839600	0.893642	-0.054042	
MZ22516466	MZ22504809	35	0.467640	0.636358	0.773367	0.577956	0.195411	
MZ22530361	MZ22500942	0	-1.000000	1.000000	0.789474	0.789474	0.000000	
MZ22513605	MZ22501716	178	0.358276	0.360573	1.000000	0.359753	0.640247	
MZ22529755	MZ22512321	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22524315	MZ22503652	0	0.000000	0.941176	0.800000	0.800000	0.000000	
MZ22516350	MZ22521179	0	0.463534	1.000000	0.498758	0.801309	-0.302551	
MZ22526989	MZ22516246	0	0.000000	1.000000	0.850000	0.850000	0.000000	
MZ22523466	MZ22514823	106	0.661566	0.646886	1.000000	0.652323	0.347677	
MZ22530726	MZ22508918	0	0.000000	0.520201	0.411781	0.465443	-0.053662	
MZ22513006	MZ22504223	0	0.333333	1.000000	0.826087	0.826087	0.000000	
MZ22526939	MZ22515847	7	0.928943	0.729429	0.920000	0.777312	0.142688	
MZ22529708	MZ22504274	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22527970	MZ22504449	0	0.019920	0.513534	0.327807	0.464173	-0.136366	
MZ22530421	MZ22504282	0	0.000000	0.697333	0.590079	0.623930	-0.033851	
MZ22531085	MZ22509303	0	1.000000	0.395420	0.402791	0.435725	-0.032934	
MZ22529753	MZ22501248	0	0.000000	0.077018	-0.021873	0.069683	-0.091556	
MZ22526218	MZ22510751	0	0.380040	1.000000	0.538916	0.778586	-0.239670	
MZ22529919	MZ22503728	0	0.000000	0.967217	0.861738	0.865405	-0.003667	
MZ22515824	MZ22505025	0	0.380049	0.903512	0.657424	0.750835	-0.093411	
MZ22527813	MZ22500892	1	0.994520	0.943289	0.947925	0.953141	-0.005216	
MZ22530054	MZ22500671	2	0.980955	-0.027057	0.016600	0.073744	-0.057144	
MZ22527665	MZ22525477	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22527570	MZ22504728	5	0.833741	0.752718	0.585488	0.771132	-0.185644	
MZ22529548	MZ22523156	0	0.000000	1.000000	0.888889	0.888889	0.000000	
MZ22527240	MZ22522505	0	0.771076	0.959799	0.881224	0.918772	-0.037548	
MZ22526057	MZ22515281	5	0.987066	0.988471	1.000000	0.987969	0.012031	
MZ22526945	MZ22519234	79	0.684077	0.534635	0.953204	0.590676	0.362528	
MZ22528992	MZ22510320	0	0.000000	0.704573	0.601277	0.630407	-0.029130	
MZ22530817	MZ22523160	0	0.000000	0.933059	0.832666	0.839753	-0.007087	
MZ22528007	MZ22502480	1	-0.500000	0.920802	0.806378	0.771244	0.035134	
MZ22523993	MZ22502102	0	0.000000	1.000000	0.826087	0.826087	0.000000	
MZ22530462	MZ22509303	0	0.000000	0.395420	0.336125	0.369059	-0.032934	
MZ22513348	MZ22504063	0	0.045725	1.000000	0.586041	0.732803	-0.146762	
MZ22529003	MZ22522263	5	-0.500000	0.239138	0.555556	0.157012	0.398544	
MZ22527640	MZ22520109	0	0.268692	0.333333	0.028264	0.313443	-0.285180	
MZ22530263	MZ22510706	0	0.000000	0.346157	0.254586	0.314688	-0.060102	
MZ22527753	MZ22510649	0	0.666667	0.844668	0.812551	0.819239	-0.006689	
MZ22519432	MZ22516513	0	0.726070	1.000000	0.758083	0.958910	-0.200827	
MZ22525388	MZ22523414	0	0.166667	0.941176	0.739130	0.739130	0.000000	
MZ22518997	MZ22513805	142	0.332651	0.506010	1.000000	0.450287	0.549713	
MZ22530795	MZ22524286	0	0.000000	0.978590	0.777979	0.782872	-0.004893	
MZ22530255	MZ22519013	0	0.000000	0.473015	0.345175	0.405441	-0.060266	
MZ22526739	MZ22501042	24	-0.800000	0.872106	0.956522	0.508605	0.447917	
MZ22529734	MZ22503563	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22530702	MZ22507018	0	0.000000	0.967742	0.867553	0.870968	-0.003415	
MZ22526472	MZ22514220	4	0.690371	0.758347	0.818182	0.733628	0.084553	
MZ22521851	MZ22517152	0	0.624769	1.000000	0.819197	0.874923	-0.055726	
MZ22530178	MZ22519416	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22529584	MZ22507123	0	0.000000	0.944444	0.850000	0.850000	0.000000	
MZ22518758	MZ22501183	0	0.666667	0.933664	0.885487	0.895522	-0.010034	
MZ22528749	MZ22512159	0	0.794342	0.965851	0.872048	0.948700	-0.076652	
MZ22527345	MZ22507391	0	-0.500000	1.000000	0.842105	0.842105	0.000000	
MZ22530826	MZ22526554	8	0.412180	-0.268516	0.653511	-0.074031	0.727542	
MZ22513062	MZ22502934	20	0.608171	0.073655	0.818182	0.268024	0.550157	
MZ22531143	MZ22506858	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22521915	MZ22508471	70	0.394829	0.217383	1.000000	0.261744	0.738255	
MZ22528894	MZ22511869	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22528563	MZ22518554	0	-0.125049	1.000000	0.794591	0.881574	-0.086983	
MZ22525550	MZ22500767	1	0.990124	0.708507	0.725601	0.735328	-0.009727	
MZ22530149	MZ22506454	0	0.000000	0.966748	0.866553	0.870073	-0.003520	
MZ22528594	MZ22506186	0	0.000000	0.646718	0.545710	0.578642	-0.032933	
MZ22530522	MZ22528442	0	0.000000	1.000000	0.500000	0.500000	0.000000	
MZ22509938	MZ22506679	13	0.291910	0.529479	0.920000	0.462960	0.457040	
MZ22527843	MZ22514182	0	0.000000	0.944444	0.809524	0.809523	0.000000	
MZ22529217	MZ22528429	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22527449	MZ22502658	0	0.333333	1.000000	0.900000	0.900000	0.000000	
MZ22529768	MZ22518877	1	-0.500000	0.813419	0.781119	0.667484	0.113635	
MZ22527018	MZ22519349	0	0.499937	1.000000	0.656144	0.874984	-0.218840	
MZ22527361	MZ22514092	0	0.000000	0.980737	0.804005	0.807666	-0.003660	
MZ22528689	MZ22509097	0	1.000000	0.810828	0.808726	0.836051	-0.027325	
MZ22527881	MZ22504095	0	0.769231	1.000000	0.903226	0.903226	-0.000000	
MZ22526184	MZ22523271	0	0.625000	0.764706	0.720000	0.720000	-0.000000	
MZ22529405	MZ22511054	0	0.000000	0.748769	0.653174	0.673892	-0.020719	
MZ22518297	MZ22513576	22	-0.600000	0.852050	0.904762	0.506324	0.398438	
MZ22526203	MZ22505232	0	0.666667	0.116315	0.068585	0.191363	-0.122778	
MZ22528419	MZ22514218	0	0.007043	0.855525	0.398362	0.624121	-0.225758	
MZ22513501	MZ22507456	0	0.092683	1.000000	0.511592	0.697561	-0.185969	
MZ22526127	MZ22508367	0	0.948785	0.947368	0.896982	0.947663	-0.050681	
MZ22518908	MZ22507248	0	1.000000	0.944444	0.956522	0.956521	0.000000	
MZ22522193	MZ22506733	69	-0.077706	0.526510	1.000000	0.389188	0.610812	
MZ22530368	MZ22503141	1	0.987573	0.952064	1.000000	0.955615	0.044385	
MZ22530070	MZ22518474	0	0.000000	0.950371	0.850079	0.855334	-0.005255	
MZ22530648	MZ22504235	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22524941	MZ22517846	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22516260	MZ22503883	29	0.073648	0.334185	0.758643	0.273393	0.485250	
MZ22528172	MZ22503148	8	0.635097	-0.374643	0.195227	-0.191054	0.386281	
MZ22513970	MZ22513184	0	-0.446990	1.000000	0.529106	0.638253	-0.109147	
MZ22530877	MZ22517374	0	0.000000	0.321392	0.225070	0.287561	-0.062491	
MZ22525502	MZ22514385	0	0.119290	1.000000	0.700688	0.816519	-0.115830	
MZ22521669	MZ22505109	0	-0.056789	1.000000	0.755189	0.779836	-0.024647	
MZ22529138	MZ22502733	0	0.122521	0.671023	0.492579	0.621159	-0.128581	
MZ22531163	MZ22517442	0	0.000000	0.985254	0.867483	0.869342	-0.001859	
MZ22509729	MZ22502137	88	0.405869	0.264929	0.708151	0.315265	0.392887	
MZ22526252	MZ22506278	3	0.567763	0.127323	0.046740	0.223071	-0.176331	
MZ22528248	MZ22514894	0	1.000000	0.191675	0.309668	0.338643	-0.028975	
MZ22505652	MZ22500845	124	0.199066	0.219981	1.000000	0.214350	0.785650	
MZ22524458	MZ22520194	0	-0.112251	0.875000	0.475625	0.639940	-0.164315	
MZ22528030	MZ22510861	0	1.000000	0.941176	0.950000	0.950000	0.000000	
MZ22529542	MZ22503165	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22530279	MZ22519865	0	0.000000	1.000000	0.913043	0.913043	0.000000	
MZ22528078	MZ22500607	0	0.000000	0.719606	0.671290	0.671632	-0.000342	
MZ22516556	MZ22504422	55	0.463730	0.571676	1.000000	0.548209	0.451791	
MZ22526942	MZ22500509	38	0.892053	0.891935	0.934271	0.891976	0.042296	
MZ22528013	MZ22512232	0	0.710174	1.000000	0.818160	0.971017	-0.152858	
MZ22530321	MZ22520984	0	1.000000	0.910477	0.909724	0.921009	-0.011285	
MZ22513921	MZ22511524	34	0.278194	0.309153	0.273514	0.293674	-0.020159	
MZ22526296	MZ22504418	0	0.000000	1.000000	0.850000	0.850000	0.000000	
MZ22526811	MZ22502065	0	0.000000	0.764706	0.650000	0.650000	-0.000000	
MZ22527867	MZ22507819	0	1.000000	0.932705	0.936685	0.942319	-0.005634	
MZ22527586	MZ22527379	0	0.600000	0.625000	0.615385	0.615385	0.000000	
MZ22530599	MZ22513628	0	0.000000	0.940326	0.853110	0.858559	-0.005449	
MZ22507861	MZ22503407	4	0.990513	0.987889	1.000000	0.988764	0.011236	
MZ22514589	MZ22504464	133	0.303996	0.175434	0.279653	0.206044	0.073609	
MZ22526458	MZ22524043	0	0.233983	0.870343	0.608490	0.774889	-0.166399	
MZ22527807	MZ22513898	0	1.000000	0.269456	0.268212	0.379038	-0.110825	
MZ22514094	MZ22504052	9	0.187531	0.968014	0.892857	0.689270	0.203587	
MZ22531169	MZ22516081	0	-1.000000	1.000000	0.800000	0.800000	0.000000	
MZ22515248	MZ22502482	0	0.500000	1.000000	0.827586	0.827586	0.000000	
MZ22528655	MZ22522687	2	0.982950	0.706864	0.777778	0.727315	0.050463	
MZ22528920	MZ22509756	0	0.000000	0.102691	-0.007492	0.091881	-0.099373	
MZ22522217	MZ22505732	133	0.384235	0.123142	1.000000	0.186164	0.813836	
MZ22527865	MZ22511668	0	0.000000	1.000000	0.850000	0.850000	0.000000	
MZ22525528	MZ22508817	88	0.613966	0.621276	1.000000	0.619687	0.380313	
MZ22525129	MZ22520630	0	0.666667	1.000000	0.952381	0.952381	-0.000000	
MZ22520905	MZ22517410	100	0.581167	0.474201	1.000000	0.509856	0.490144	
MZ22530777	MZ22502938	0	0.000000	0.975354	0.875209	0.877819	-0.002610	
MZ22521798	MZ22510396	0	0.833333	0.823529	0.826087	0.826087	0.000000	
MZ22527671	MZ22525551	0	0.000000	0.509108	0.444115	0.455518	-0.011403	
MZ22527666	MZ22511360	0	0.000000	0.812500	0.650000	0.650000	0.000000	
MZ22529732	MZ22519740	0	0.000000	0.800749	0.665201	0.693982	-0.028781	
MZ22529133	MZ22506363	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22521991	MZ22516912	0	0.000000	0.944444	0.809524	0.809523	0.000000	
