F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22513807	MZ22509907	1	0.910367	0.921847	0.828603	0.916107	-0.087504	
MZ22504185	MZ22522696	1	0.922961	0.769146	0.725173	0.846054	-0.120880	
MZ22512717	MZ22501810	1	0.964367	0.898898	0.859073	0.940985	-0.081912	
MZ22514314	MZ22504009	1	0.948745	0.798865	0.757136	0.873805	-0.116669	
MZ22526336	MZ22502452	1	0.600809	0.660905	0.447577	0.633765	-0.186188	
MZ22525436	MZ22513305	1	-0.203255	0.800455	0.224556	0.332057	-0.107501	
MZ22510570	MZ22524155	1	0.593415	0.305274	0.253817	0.507586	-0.253769	
MZ22512457	MZ22521232	1	0.924833	0.695816	0.667181	0.813794	-0.146613	
MZ22518769	MZ22509027	1	0.734909	0.852961	0.670865	0.803455	-0.132590	
MZ22522889	MZ22518115	1	0.400345	0.798854	0.402930	0.612053	-0.209123	
MZ22500251	MZ22501698	1	0.790829	0.949490	0.770057	0.876262	-0.106204	
MZ22506034	MZ22500845	1	0.943776	0.883765	0.826844	0.915271	-0.088427	
MZ22505810	MZ22506086	1	0.885149	0.565151	0.545934	0.738864	-0.192930	
MZ22524630	MZ22505427	1	0.716047	0.911565	0.729252	0.827772	-0.098520	
MZ22529620	MZ22520964	1	0.280085	0.886052	0.746942	0.795157	-0.048215	
MZ22500790	MZ22517290	1	0.931565	0.627067	0.677969	0.792366	-0.114397	
MZ22524517	MZ22501111	1	0.915000	0.585494	0.556679	0.707533	-0.150855	
MZ22500267	MZ22501351	1	0.929741	0.723609	0.733953	0.808750	-0.074798	
MZ22507296	MZ22503202	1	0.476197	0.952322	0.624285	0.735902	-0.111617	
MZ22507583	MZ22507625	1	0.834339	0.670188	0.543801	0.739828	-0.196027	
MZ22501664	MZ22527079	1	0.540135	0.946743	0.529477	0.627265	-0.097789	
MZ22517871	MZ22518639	1	0.902460	0.765253	0.740109	0.837467	-0.097358	
MZ22509211	MZ22504958	1	0.895282	0.957862	0.849746	0.926572	-0.076826	
MZ22513144	MZ22528731	1	0.383823	0.836373	0.330580	0.431460	-0.100880	
MZ22510915	MZ22519464	1	0.961522	0.910669	0.869490	0.936822	-0.067332	
MZ22504816	MZ22510004	1	0.206166	0.190411	-0.058174	0.199118	-0.257292	
MZ22524774	MZ22524461	1	0.800712	0.514289	0.510421	0.676595	-0.166175	
MZ22517414	MZ22517342	1	0.913394	0.568730	0.690933	0.812867	-0.121934	
MZ22521334	MZ22521991	1	0.778043	-1.000000	0.540380	0.535583	0.004797	
MZ22528684	MZ22520598	1	0.933886	0.409727	0.400838	0.464902	-0.064064	
MZ22506885	MZ22502899	1	0.638380	0.722531	0.588758	0.693078	-0.104320	
MZ22501154	MZ22509176	1	0.891338	0.663463	0.639132	0.777400	-0.138269	
MZ22526891	MZ22503281	1	0.173786	0.920410	0.524563	0.653759	-0.129196	
MZ22509054	MZ22523285	1	0.950863	0.879701	0.825523	0.914204	-0.088681	
MZ22510452	MZ22526122	1	0.774575	-1.000000	0.376059	0.380225	-0.004166	
MZ22515522	MZ22501288	1	0.890470	0.885688	0.772952	0.887953	-0.115001	
MZ22529907	MZ22515408	1	0.893113	0.764555	0.748710	0.778839	-0.030129	
MZ22501424	MZ22520491	1	0.235745	0.798785	0.254883	0.408104	-0.153222	
MZ22523367	MZ22502263	1	0.712387	0.646568	0.533123	0.671642	-0.138519	
MZ22501675	MZ22504019	1	0.922134	0.830330	0.756713	0.877473	-0.120760	
MZ22507741	MZ22511082	1	0.897810	0.884752	0.802763	0.895945	-0.093182	
MZ22517020	MZ22500526	1	0.540874	0.941077	0.646723	0.746693	-0.099970	
MZ22501631	MZ22519388	1	0.898716	0.531030	0.547311	0.733257	-0.185947	
MZ22526457	MZ22504532	1	0.938192	0.930109	0.866893	0.934487	-0.067594	
MZ22505408	MZ22504731	1	0.925827	0.966563	0.890362	0.944997	-0.054635	
MZ22512563	MZ22504182	1	0.391923	0.858505	0.425442	0.601885	-0.176443	
MZ22510599	MZ22512654	1	0.936843	0.950858	0.885560	0.943850	-0.058290	
MZ22502814	MZ22504888	1	0.793698	0.841994	0.669901	0.817156	-0.147255	
MZ22521746	MZ22502204	1	0.427789	0.943874	0.592118	0.724929	-0.132811	
MZ22504447	MZ22510009	1	0.831807	0.946057	0.779625	0.897587	-0.117963	
MZ22500063	MZ22508350	1	0.902160	0.914975	0.815596	0.905941	-0.090346	
MZ22506696	MZ22513219	1	0.934870	0.389568	0.557004	0.662219	-0.105215	
MZ22513359	MZ22514410	1	0.499613	0.788686	0.484616	0.640020	-0.155404	
MZ22518415	MZ22504534	1	0.891460	0.888065	0.777524	0.889811	-0.112287	
MZ22501028	MZ22512711	1	0.926511	0.364922	0.541491	0.668484	-0.126993	
MZ22510403	MZ22520937	1	0.862328	0.642507	0.630065	0.767270	-0.137205	
MZ22524293	MZ22508123	1	0.902209	0.951528	0.847797	0.933914	-0.086117	
MZ22510753	MZ22506814	1	0.613742	0.896889	0.574760	0.755316	-0.180555	
MZ22527389	MZ22500040	1	0.974297	0.949282	0.924700	0.955286	-0.030586	
MZ22516478	MZ22521865	1	0.847707	0.916602	0.756962	0.874773	-0.117811	
MZ22520544	MZ22512830	1	0.555082	0.927449	0.652850	0.807760	-0.154909	
MZ22506654	MZ22508878	1	0.954669	0.919232	0.872771	0.936444	-0.063673	
MZ22519994	MZ22507401	1	0.610657	0.932360	0.650140	0.803679	-0.153539	
MZ22529579	MZ22512150	1	0.943138	0.763669	0.708900	0.781616	-0.072716	
MZ22509107	MZ22503563	1	0.828184	0.897230	0.749239	0.863640	-0.114402	
MZ22506298	MZ22518296	1	0.673222	0.338481	0.512824	0.606274	-0.093449	
MZ22518683	MZ22524118	1	0.512806	0.748742	0.481161	0.639848	-0.158688	
MZ22510939	MZ22501445	1	0.325724	0.911965	0.458371	0.606100	-0.147730	
MZ22501203	MZ22512999	1	0.661947	0.858147	0.663371	0.776961	-0.113590	
MZ22500048	MZ22506875	1	0.718669	0.615466	0.546243	0.681516	-0.135272	
MZ22500202	MZ22501009	1	0.470178	0.888441	0.457653	0.679310	-0.221656	
MZ22520019	MZ22511512	1	0.950051	0.754490	0.781671	0.790047	-0.008376	
MZ22500171	MZ22503160	1	0.894583	0.890570	0.782924	0.893027	-0.110103	
MZ22502661	MZ22514136	1	0.916563	0.628948	0.591606	0.768869	-0.177263	
MZ22513406	MZ22501782	1	0.865480	0.648169	0.592239	0.756825	-0.164585	
MZ22509310	MZ22527583	1	0.939073	0.886135	0.825901	0.918581	-0.092680	
MZ22521824	MZ22518981	1	0.817622	0.931215	0.744949	0.877968	-0.133020	
MZ22503031	MZ22519782	1	0.662652	0.908278	0.629738	0.747869	-0.118131	
MZ22508743	MZ22501080	1	0.824080	0.852009	0.754297	0.838779	-0.084482	
MZ22505018	MZ22518555	1	0.942987	0.916444	0.857187	0.930414	-0.073227	
MZ22503313	MZ22513899	1	0.938781	0.812933	0.785029	0.875857	-0.090828	
MZ22510337	MZ22504876	1	0.440266	0.912611	0.508537	0.676438	-0.167901	
MZ22527866	MZ22507300	1	-1.000000	0.864048	0.456703	0.458820	-0.002117	
MZ22504115	MZ22505681	1	0.924480	0.958007	0.879530	0.941244	-0.061713	
MZ22517761	MZ22510631	1	0.947339	0.712701	0.749707	0.830020	-0.080313	
MZ22505882	MZ22514784	1	0.874638	-0.007002	0.321633	0.406267	-0.084633	
MZ22526415	MZ22503033	1	0.461033	0.823411	0.543527	0.693990	-0.150463	
MZ22515464	MZ22510540	1	0.334913	0.880001	0.469437	0.623489	-0.154052	
MZ22500868	MZ22530459	1	0.646387	-1.000000	0.605251	0.532843	0.072408	
MZ22519521	MZ22511266	1	0.817235	0.916952	0.749608	0.867094	-0.117485	
MZ22523049	MZ22514330	1	0.613445	0.936467	0.795553	0.855711	-0.060159	
MZ22521971	MZ22513337	1	0.869134	0.742191	0.624118	0.773927	-0.149808	
MZ22501625	MZ22513729	1	0.906334	0.950222	0.855556	0.923889	-0.068334	
MZ22508751	MZ22509937	1	0.945930	0.914602	0.856643	0.930714	-0.074070	
MZ22501933	MZ22511293	1	0.683375	0.940896	0.715727	0.812135	-0.096408	
MZ22519865	MZ22508283	1	0.889769	0.942542	0.828099	0.914126	-0.086027	
MZ22513220	MZ22503855	1	-0.088068	0.598355	0.235998	0.359599	-0.123602	
MZ22518883	MZ22505532	1	0.817219	0.883341	0.728902	0.851174	-0.122272	
MZ22504931	MZ22528869	1	0.222811	-1.000000	0.142927	0.100530	0.042398	
MZ22524547	MZ22505349	1	0.655553	0.859224	0.590855	0.773814	-0.182958	
MZ22525722	MZ22511465	1	0.209002	0.796330	0.588580	0.708231	-0.119650	
MZ22525369	MZ22523001	1	0.539541	0.175915	0.136996	0.352219	-0.215223	
MZ22515738	MZ22519538	1	0.520513	0.617124	0.276256	0.565977	-0.289721	
MZ22516219	MZ22500333	1	0.730528	0.911606	0.691409	0.818620	-0.127211	
MZ22501001	MZ22524547	1	0.781190	0.655553	0.513844	0.728504	-0.214660	
MZ22530655	MZ22522705	1	-1.000000	0.526586	0.324011	0.144939	0.179072	
MZ22515239	MZ22521617	1	0.631080	0.635694	0.435380	0.633523	-0.198142	
MZ22505495	MZ22527752	1	0.962810	-0.385820	0.466595	0.513267	-0.046672	
MZ22522552	MZ22511442	1	0.916261	0.801259	0.766859	0.857117	-0.090258	
MZ22506754	MZ22506111	1	0.269073	0.944129	0.319951	0.454958	-0.135007	
MZ22503832	MZ22503900	1	0.906531	0.694408	0.702348	0.808628	-0.106280	
MZ22520150	MZ22502224	1	0.064682	0.951841	0.444265	0.596977	-0.152713	
MZ22512223	MZ22504128	1	0.861259	0.129508	0.375566	0.528645	-0.153079	
MZ22522540	MZ22507675	1	0.664284	0.909978	0.576519	0.782895	-0.206376	
MZ22503550	MZ22513189	1	0.957757	0.946821	0.902081	0.951985	-0.049904	
MZ22505926	MZ22507292	1	0.923460	0.911659	0.830489	0.917559	-0.087070	
MZ22500038	MZ22525725	1	0.940044	0.112976	0.624196	0.733277	-0.109081	
MZ22511693	MZ22531186	1	0.879220	-1.000000	0.642387	0.610760	0.031627	
MZ22503531	MZ22512397	1	0.917381	0.530616	0.514813	0.718772	-0.203959	
MZ22502427	MZ22522397	1	0.948352	0.962877	0.909954	0.955418	-0.045464	
MZ22510566	MZ22514068	1	0.839720	0.439601	0.431851	0.663197	-0.231346	
MZ22500934	MZ22521309	1	0.944075	0.218105	0.423129	0.612203	-0.189074	
MZ22522677	MZ22501244	1	0.911712	0.922493	0.829235	0.918899	-0.089664	
MZ22510277	MZ22511378	1	0.948261	0.883415	0.835155	0.894693	-0.059538	
MZ22500080	MZ22519548	1	0.904169	0.839256	0.770576	0.874087	-0.103512	
MZ22522551	MZ22502943	1	0.960561	0.642815	0.680072	0.788070	-0.107998	
MZ22525488	MZ22519273	1	-0.321671	0.064805	-0.319212	-0.187245	-0.131967	
MZ22509138	MZ22517631	1	0.900495	0.858597	0.776888	0.880145	-0.103256	
MZ22511206	MZ22501072	1	0.816961	0.924321	0.791085	0.869107	-0.078022	
MZ22517874	MZ22513234	1	0.739990	0.882558	0.706270	0.813311	-0.107040	
MZ22501559	MZ22528451	1	0.927080	0.965809	0.902390	0.930953	-0.028563	
MZ22504640	MZ22521524	1	0.829541	0.933903	0.807711	0.877249	-0.069538	
MZ22529331	MZ22504401	1	0.924595	0.913066	0.861831	0.914347	-0.052516	
MZ22518420	MZ22515302	1	0.947402	0.939790	0.885861	0.945672	-0.059811	
MZ22512706	MZ22504979	1	0.875955	0.921079	0.791502	0.901337	-0.109835	
MZ22523851	MZ22508407	1	0.910862	0.769349	0.721975	0.831261	-0.109286	
MZ22511236	MZ22512854	1	0.907496	0.961330	0.866155	0.933644	-0.067489	
MZ22527221	MZ22501593	1	-0.400966	0.589172	0.256858	0.341638	-0.084779	
MZ22514293	MZ22516566	1	0.926303	0.903197	0.824814	0.915062	-0.090249	
MZ22513888	MZ22519429	1	0.931577	0.728511	0.729376	0.850351	-0.120975	
MZ22513454	MZ22512809	1	0.822515	0.588902	0.619049	0.724548	-0.105499	
MZ22520056	MZ22518293	1	0.915863	0.436855	0.606242	0.683617	-0.077375	
MZ22501036	MZ22503378	1	0.953347	0.936261	0.886582	0.944804	-0.058222	
MZ22514191	MZ22527282	1	0.583542	0.892814	0.567480	0.709542	-0.142061	
MZ22510173	MZ22511066	1	0.950092	0.954576	0.909390	0.951693	-0.042303	
MZ22505334	MZ22515744	1	0.928228	0.914826	0.843126	0.921899	-0.078773	
MZ22506260	MZ22519994	1	0.913363	0.610657	0.647891	0.799848	-0.151957	
MZ22523917	MZ22505826	1	0.899374	0.961838	0.864796	0.920195	-0.055399	
MZ22500485	MZ22501248	1	0.926547	0.904815	0.826777	0.915681	-0.088904	
MZ22523925	MZ22502554	1	0.925094	0.682358	0.706696	0.803726	-0.097030	
MZ22500180	MZ22503993	1	0.930575	0.633924	0.655263	0.807573	-0.152310	
MZ22513364	MZ22511472	1	0.945289	0.530480	0.628864	0.737885	-0.109021	
MZ22510625	MZ22510385	1	0.930515	0.439354	0.522925	0.691951	-0.169026	
MZ22507770	MZ22502872	1	0.367600	0.951021	0.651658	0.729723	-0.078065	
MZ22510469	MZ22502632	1	0.897642	0.934901	0.828206	0.916775	-0.088569	
MZ22507537	MZ22521284	1	0.204946	-0.605348	-0.332996	-0.200201	-0.132795	
MZ22521597	MZ22512523	1	-0.079659	0.840007	0.267030	0.405720	-0.138690	
MZ22511405	MZ22514876	1	0.714648	0.956713	0.736645	0.806466	-0.069821	
MZ22507821	MZ22501858	1	0.888543	0.931411	0.815362	0.909977	-0.094615	
MZ22507403	MZ22518106	1	0.322827	0.515368	0.251008	0.352000	-0.100992	
MZ22519195	MZ22504346	1	0.926779	0.624810	0.618421	0.780108	-0.161687	
MZ22501641	MZ22507535	1	0.871443	0.902284	0.795638	0.887675	-0.092037	
MZ22501310	MZ22506681	1	0.952341	0.802665	0.796684	0.883571	-0.086887	
MZ22505232	MZ22501838	1	0.893099	0.930383	0.823838	0.912219	-0.088381	
MZ22522304	MZ22506676	1	0.930728	0.919943	0.849027	0.924034	-0.075007	
MZ22510895	MZ22506717	1	0.691318	0.777710	0.530373	0.735748	-0.205375	
MZ22525123	MZ22525368	1	0.217621	0.949070	0.463303	0.510201	-0.046898	
MZ22504721	MZ22507293	1	0.823412	0.937073	0.773467	0.880243	-0.106776	
MZ22521604	MZ22500164	1	0.236828	0.944911	0.480771	0.590869	-0.110098	
MZ22518428	MZ22514306	1	0.921499	0.855732	0.808710	0.888616	-0.079906	
MZ22507941	MZ22504656	1	0.694887	0.908017	0.641923	0.771292	-0.129369	
MZ22502645	MZ22528382	1	0.787660	0.956586	0.732928	0.806430	-0.073501	
MZ22510761	MZ22503370	1	0.913286	0.672439	0.642437	0.796303	-0.153866	
MZ22525712	MZ22512450	1	0.783973	0.874706	0.691654	0.828043	-0.136390	
MZ22502760	MZ22514741	1	0.928092	0.780229	0.771011	0.858509	-0.087499	
MZ22506377	MZ22507887	1	0.858478	0.832978	0.723902	0.845728	-0.121826	
MZ22519775	MZ22500962	1	0.364579	0.762074	0.493283	0.638713	-0.145431	
MZ22519865	MZ22517486	1	0.889769	0.722362	0.660259	0.812504	-0.152245	
MZ22516008	MZ22518225	1	0.875668	0.282969	0.458478	0.614183	-0.155705	
MZ22512914	MZ22527376	1	0.646200	-0.003695	0.309108	0.414095	-0.104987	
MZ22502327	MZ22515662	1	0.940863	0.333333	0.953362	0.854073	0.099289	
MZ22508257	MZ22514040	1	0.667888	0.913195	0.668127	0.790542	-0.122414	
MZ22510107	MZ22511432	1	0.795722	0.922494	0.755562	0.862444	-0.106882	
MZ22519195	MZ22524555	1	0.926779	0.947451	0.877886	0.933670	-0.055784	
MZ22511618	MZ22501090	1	0.897947	0.893416	0.785349	0.895682	-0.110332	
MZ22526390	MZ22500693	1	0.831634	0.890559	0.739390	0.876336	-0.136946	
MZ22506669	MZ22522390	1	0.947998	0.944469	0.893549	0.946404	-0.052855	
MZ22500573	MZ22507605	1	0.955387	0.842537	0.816928	0.900409	-0.083481	
MZ22515971	MZ22511517	1	-0.104448	0.402492	0.010087	0.159161	-0.149074	
MZ22504372	MZ22521904	1	0.791686	0.041210	0.314594	0.441464	-0.126869	
MZ22513636	MZ22517746	1	0.951754	0.897453	0.844853	0.923828	-0.078974	
MZ22528108	MZ22518766	1	0.941495	0.942995	0.875018	0.942709	-0.067691	
MZ22517704	MZ22517873	1	0.942989	0.831034	0.800490	0.877360	-0.076871	
MZ22511865	MZ22504272	1	0.787258	0.936462	0.799376	0.867909	-0.068533	
MZ22506665	MZ22505823	1	0.276683	0.946949	0.641964	0.759275	-0.117310	
MZ22517065	MZ22513012	1	0.933582	0.815224	0.800794	0.874403	-0.073609	
MZ22520875	MZ22502668	1	0.500845	0.942006	0.644805	0.721426	-0.076620	
MZ22510235	MZ22519203	1	0.920685	0.739558	0.721419	0.837884	-0.116465	
MZ22509552	MZ22518466	1	0.966017	0.695755	0.686507	0.803860	-0.117353	
MZ22507948	MZ22516165	1	0.939034	0.946888	0.882732	0.943067	-0.060335	
MZ22506397	MZ22510210	1	0.805522	0.899037	0.729512	0.852280	-0.122767	
MZ22513234	MZ22505810	1	0.882558	0.885149	0.762259	0.883889	-0.121630	
MZ22503395	MZ22512075	1	0.922241	0.955195	0.874061	0.938273	-0.064212	
MZ22515565	MZ22509762	1	0.424027	0.510930	0.338716	0.474487	-0.135771	
MZ22514826	MZ22525874	1	0.782478	0.612120	0.489756	0.700047	-0.210290	
MZ22526915	MZ22501183	1	-1.000000	0.944516	0.719647	0.666728	0.052919	
MZ22516577	MZ22527150	1	0.908043	0.265173	0.628864	0.703493	-0.074630	
MZ22500268	MZ22500902	1	0.936862	0.916416	0.849368	0.926639	-0.077271	
MZ22525083	MZ22500623	1	-0.429624	0.863919	0.420730	0.475856	-0.055126	
MZ22503339	MZ22515193	1	0.940017	0.675141	0.672864	0.807579	-0.134715	
MZ22510709	MZ22520756	1	0.503119	0.941990	0.552473	0.643558	-0.091085	
MZ22520593	MZ22502199	1	0.592717	0.950402	0.649476	0.786060	-0.136584	
MZ22511732	MZ22515811	1	0.900163	0.894799	0.793242	0.897394	-0.104152	
MZ22521808	MZ22517177	1	0.929519	0.758841	0.750276	0.849200	-0.098924	
MZ22523473	MZ22515537	1	0.788583	0.802119	0.686619	0.796997	-0.110378	
MZ22507705	MZ22506476	1	0.801251	0.822688	0.680909	0.811970	-0.131061	
MZ22512039	MZ22510429	2	0.783358	0.962940	0.800177	0.873149	-0.072972	
MZ22514803	MZ22500323	1	0.938090	0.551796	0.517850	0.629055	-0.111205	
MZ22502274	MZ22516300	1	0.950632	0.942886	0.891719	0.946759	-0.055040	
MZ22512751	MZ22521639	1	0.860905	0.588746	0.588373	0.732830	-0.144458	
MZ22523995	MZ22513378	1	0.672580	0.559836	0.402014	0.617819	-0.215804	
MZ22529393	MZ22524087	1	0.962560	0.674885	0.688706	0.710844	-0.022138	
MZ22520343	MZ22529491	1	0.521493	-1.000000	0.486202	0.287417	0.198785	
MZ22501074	MZ22502023	1	0.922255	0.904040	0.821608	0.913394	-0.091786	
MZ22514651	MZ22517846	1	0.922260	0.899597	0.823937	0.910928	-0.086992	
MZ22506963	MZ22516214	1	0.344416	0.135328	0.104027	0.249376	-0.145349	
MZ22526885	MZ22509377	1	0.915041	0.756864	0.700863	0.807481	-0.106618	
MZ22517721	MZ22516513	1	0.903815	0.915587	0.813932	0.909879	-0.095948	
MZ22518305	MZ22505046	1	0.875433	0.946252	0.818861	0.910842	-0.091981	
MZ22520575	MZ22511029	1	0.605424	0.916697	0.564969	0.761060	-0.196091	
MZ22531078	MZ22507168	1	0.945502	0.915815	0.842336	0.918784	-0.076448	
MZ22508350	MZ22510845	1	0.914975	0.792357	0.738057	0.855418	-0.117360	
MZ22506731	MZ22512712	1	0.685509	0.859541	0.570482	0.759341	-0.188859	
MZ22508907	MZ22503789	1	0.766638	0.734846	0.599854	0.750742	-0.150888	
MZ22514711	MZ22505111	1	0.863095	0.941444	0.798097	0.907866	-0.109769	
MZ22506290	MZ22523691	1	0.933562	0.908481	0.837528	0.922922	-0.085393	
MZ22524438	MZ22504732	1	0.811744	0.919260	0.731535	0.867131	-0.135596	
MZ22526212	MZ22519068	1	0.913540	0.497082	0.707617	0.820994	-0.113377	
MZ22512522	MZ22522452	1	0.945174	0.902850	0.857427	0.913431	-0.056004	
MZ22504622	MZ22527260	1	0.910670	0.954805	0.861946	0.929795	-0.067849	
MZ22521341	MZ22504679	1	0.903239	0.911519	0.808177	0.909201	-0.101024	
MZ22517721	MZ22506835	1	0.903815	0.955330	0.855540	0.932434	-0.076895	
MZ22507550	MZ22521766	1	0.900339	0.919543	0.820990	0.910474	-0.089484	
MZ22505934	MZ22508399	1	0.714151	0.842815	0.666401	0.786051	-0.119650	
MZ22517469	MZ22500172	1	0.954742	0.924042	0.875880	0.938584	-0.062704	
MZ22521774	MZ22511545	1	0.918230	0.948897	0.863055	0.934465	-0.071410	
MZ22521839	MZ22507325	1	0.140596	0.946373	0.483728	0.565867	-0.082139	
MZ22516558	MZ22503268	1	0.937599	0.899011	0.832799	0.915893	-0.083094	
MZ22517761	MZ22516553	1	0.947339	0.907408	0.852933	0.927913	-0.074980	
MZ22500300	MZ22519886	1	0.917321	0.464462	0.541856	0.697361	-0.155505	
MZ22500170	MZ22514406	1	0.752790	0.886901	0.686600	0.814409	-0.127809	
MZ22513719	MZ22513154	1	0.668945	0.893466	0.659724	0.784413	-0.124689	
MZ22515542	MZ22516875	1	0.916928	0.598110	0.600037	0.766896	-0.166859	
MZ22514100	MZ22507024	1	0.948058	0.924787	0.870856	0.935425	-0.064569	
MZ22515957	MZ22503623	1	0.844350	0.945826	0.814835	0.895088	-0.080253	
MZ22511140	MZ22526830	1	0.938477	0.558365	0.796044	0.847974	-0.051930	
MZ22524865	MZ22503760	1	0.949300	0.909250	0.855436	0.923554	-0.068117	
MZ22505614	MZ22501557	1	0.891334	0.197127	0.273446	0.433157	-0.159712	
MZ22505308	MZ22514452	1	0.762812	0.308350	0.299305	0.535581	-0.236276	
MZ22519787	MZ22530742	1	0.797624	-1.000000	0.634495	0.608400	0.026095	
MZ22500166	MZ22510343	1	0.924370	0.529727	0.678130	0.768905	-0.090775	
MZ22507196	MZ22525771	1	0.922779	0.730656	0.773398	0.851622	-0.078224	
MZ22502237	MZ22509388	1	0.815150	0.948551	0.810536	0.878145	-0.067609	
MZ22520241	MZ22524113	1	0.548046	-0.666667	0.438425	0.345594	0.092831	
MZ22510300	MZ22518110	1	0.879760	0.895379	0.770628	0.888239	-0.117611	
MZ22525322	MZ22517462	1	0.913510	0.937955	0.846786	0.924859	-0.078074	
MZ22514335	MZ22512975	1	0.935061	0.922030	0.852908	0.927953	-0.075045	
MZ22513185	MZ22501004	1	0.926903	0.900764	0.824067	0.914521	-0.090454	
MZ22510865	MZ22510991	1	0.931498	0.922951	0.850031	0.926836	-0.076805	
MZ22513857	MZ22521782	1	0.651447	0.674319	0.475046	0.662883	-0.187837	
MZ22506535	MZ22504543	1	0.919249	0.925156	0.840251	0.922029	-0.081778	
MZ22503652	MZ22505366	1	0.691376	0.680540	0.565322	0.685803	-0.120481	
MZ22510203	MZ22508517	1	0.919340	0.803185	0.765250	0.863414	-0.098163	
MZ22500869	MZ22512855	1	0.959221	0.970833	0.928158	0.965027	-0.036869	
MZ22526312	MZ22503161	1	0.929497	0.212047	0.378488	0.519526	-0.141038	
MZ22514880	MZ22516501	1	0.928936	0.587509	0.655334	0.773742	-0.118408	
MZ22525148	MZ22520299	1	0.957000	0.504866	0.555896	0.669278	-0.113382	
MZ22512603	MZ22530582	1	0.764249	-1.000000	0.619251	0.587824	0.031427	
MZ22510987	MZ22521531	1	0.929887	0.722054	0.688866	0.831744	-0.142878	
MZ22502132	MZ22514646	1	0.812948	0.904246	0.768240	0.857363	-0.089123	
MZ22510534	MZ22511979	1	0.945596	0.856192	0.798839	0.902102	-0.103264	
MZ22511732	MZ22524023	1	0.900163	0.540488	0.644552	0.747993	-0.103441	
MZ22509948	MZ22506463	1	0.938563	0.322281	0.479928	0.594592	-0.114663	
MZ22503037	MZ22506961	1	0.942848	0.555499	0.623735	0.743640	-0.119905	
MZ22517629	MZ22503407	1	0.934456	0.810779	0.765991	0.869363	-0.103372	
MZ22514356	MZ22508517	1	0.757108	0.803185	0.615432	0.774726	-0.159294	
MZ22510496	MZ22526799	1	0.480229	0.930732	0.531674	0.690464	-0.158789	
MZ22506015	MZ22507070	1	0.917712	0.903311	0.818280	0.910890	-0.092610	
MZ22512301	MZ22500885	1	0.854105	0.919424	0.782439	0.885882	-0.103443	
MZ22521599	MZ22527161	1	0.314796	0.940901	0.441955	0.570930	-0.128975	
MZ22510740	MZ22515540	1	0.802388	0.958232	0.794461	0.880310	-0.085849	
MZ22520221	MZ22509706	1	0.264042	0.946127	0.383879	0.521719	-0.137839	
MZ22517433	MZ22511337	1	0.951596	0.933897	0.882374	0.942255	-0.059881	
MZ22521473	MZ22520359	1	-0.041146	0.544596	0.026964	0.267996	-0.241031	
MZ22508887	MZ22501320	1	0.947397	0.960572	0.906983	0.953984	-0.047001	
MZ22501675	MZ22515806	1	0.922134	0.521047	0.671149	0.775069	-0.103920	
MZ22521939	MZ22508059	1	0.928551	0.847223	0.820330	0.903527	-0.083197	
MZ22519596	MZ22504101	1	0.741332	0.945812	0.698922	0.843572	-0.144650	
MZ22502484	MZ22514055	1	0.658267	0.687851	0.485708	0.673059	-0.187351	
MZ22501044	MZ22517165	1	0.948210	0.734392	0.818160	0.871846	-0.053687	
MZ22523882	MZ22524118	1	0.834542	0.748742	0.622464	0.788342	-0.165878	
MZ22514696	MZ22510042	1	0.689997	0.922396	0.675114	0.806196	-0.131082	
MZ22511438	MZ22517884	1	0.725091	0.943135	0.681524	0.802964	-0.121440	
MZ22507408	MZ22505885	1	0.872519	0.880975	0.752771	0.876747	-0.123976	
MZ22508907	MZ22523192	1	0.766638	0.601286	0.541545	0.683962	-0.142417	
MZ22518513	MZ22521993	1	0.296087	0.906527	0.597889	0.712296	-0.114408	
MZ22523233	MZ22526443	1	0.324057	0.214761	0.111379	0.278223	-0.166845	
MZ22526120	MZ22506059	1	0.611248	0.805061	0.639348	0.734584	-0.095236	
MZ22521857	MZ22517844	1	0.931453	0.774787	0.754983	0.857728	-0.102745	
MZ22513425	MZ22524613	1	0.088211	0.746869	0.397591	0.544205	-0.146614	
MZ22500835	MZ22507607	1	0.961069	0.852843	0.811585	0.906956	-0.095371	
MZ22522717	MZ22523152	1	0.943625	-0.464666	0.252073	0.286423	-0.034350	
MZ22504907	MZ22509914	1	0.668512	0.854164	0.614627	0.703874	-0.089248	
MZ22505552	MZ22524569	1	0.738023	0.953226	0.769131	0.839647	-0.070516	
MZ22507613	MZ22530001	1	0.902879	-1.000000	0.726931	0.712591	0.014340	
MZ22501506	MZ22513025	1	0.830711	0.944839	0.773242	0.876906	-0.103663	
MZ22501526	MZ22514043	1	0.896153	0.890543	0.791957	0.893488	-0.101531	
MZ22522277	MZ22503169	1	0.651892	0.901081	0.646300	0.780046	-0.133746	
MZ22505557	MZ22524498	1	0.891692	0.815315	0.741847	0.866233	-0.124386	
MZ22502203	MZ22513650	1	0.919035	0.116894	0.461812	0.562528	-0.100716	
MZ22520418	MZ22524298	1	0.681181	0.964277	0.715743	0.803856	-0.088113	
MZ22502758	MZ22517913	1	0.753321	0.614487	0.537268	0.683904	-0.146636	
MZ22523049	MZ22511865	1	0.613445	0.787258	0.675564	0.741915	-0.066351	
MZ22521185	MZ22500078	1	0.701239	0.958149	0.740684	0.863949	-0.123264	
